# sample_index	input	output
73519	2	0
73520	121	0
73521	67	0
73522	272	0
73523	274	0
73524	77	0
73525	25	0
73526	394	394
73527	312	0
73528	192	0
73529	217	0
73530	178	0
73531	1226	1226
73532	122	0
73533	80	0
73534	16	0
73535	171	0
73536	314	0
73537	847	847
73538	13	0
73539	155	0
73540	357	357
73541	54	0
73542	66	0
73543	277	0
73544	43	0
73545	191	0
73546	114	0
73547	493	493
73548	40	0
73549	260	0
73550	35	0
73551	232	0
73552	459	459
73553	539	539
73554	347	347
73555	66	0
73556	73	0
73557	700	700
73558	105	0
73559	176	0
73560	53	0
73561	42	0
73562	198	0
73563	86	0
73564	603	603
73565	37	0
73566	223	0
73567	39	0
73568	1	0
73569	93	0
73570	51	0
73571	731	731
73572	28	0
73573	319	0
73574	30	0
73575	201	0
73576	86	0
73577	26	0
73578	103	0
73579	417	417
73580	81	0
73581	279	0
73582	337	0
73583	155	0
73584	67	0
73585	178	0
73586	53	0
73587	61	0
73588	3	0
73589	1	0
73590	1326	1326
73591	156	0
73592	17	0
73593	158	0
73594	94	0
73595	264	0
73596	636	636
73597	77	0
73598	163	0
73599	402	402
73600	469	469
73601	514	514
73602	76	0
73603	28	0
73604	11	0
73605	189	0
73606	60	0
73607	68	0
73608	218	0
73609	108	0
73610	345	345
73611	149	0
73612	0	0
73613	240	0
73614	235	0
73615	128	0
73616	239	0
73617	235	0
73618	48	0
73619	60	0
73620	184	0
73621	15	0
73622	296	0
73623	63	0
73624	28	0
73625	290	0
73626	107	0
73627	531	531
73628	164	0
73629	279	0
73630	204	0
73631	255	0
73632	283	0
73633	147	0
73634	38	0
73635	659	659
73636	19	0
73637	174	0
73638	294	0
73639	11	0
73640	507	507
73641	85	0
73642	402	402
73643	16	0
73644	124	0
73645	384	384
73646	241	0
73647	94	0
73648	131	0
73649	905	905
73650	78	0
73651	312	0
73652	222	0
73653	86	0
73654	22	0
73655	116	0
73656	125	0
73657	47	0
73658	79	0
73659	126	0
73660	159	0
73661	124	0
73662	43	0
73663	30	0
73664	18	0
73665	63	0
73666	64	0
73667	211	0
73668	255	0
73669	126	0
73670	7	0
73671	7	0
73672	23	0
73673	284	0
73674	64	0
73675	160	0
73676	224	0
73677	10	0
73678	11	0
73679	1	0
73680	7	0
73681	290	0
73682	1	0
73683	520	520
73684	199	0
73685	146	0
73686	23	0
73687	448	448
73688	847	847
73689	42	0
73690	337	0
73691	49	0
73692	3	0
73693	7	0
73694	319	0
73695	855	855
73696	38	0
73697	47	0
73698	13	0
73699	222	0
73700	114	0
73701	36	0
73702	463	463
73703	31	0
73704	36	0
73705	126	0
73706	154	0
73707	169	0
73708	5	0
73709	174	0
73710	249	0
73711	96	0
73712	342	342
73713	30	0
73714	543	543
73715	160	0
73716	77	0
73717	12	0
73718	89	0
73719	207	0
73720	234	0
73721	316	0
73722	393	393
73723	118	0
73724	91	0
73725	28	0
73726	485	485
73727	26	0
73728	751	751
73729	115	0
73730	78	0
73731	5	0
73732	186	0
73733	109	0
73734	58	0
73735	0	0
73736	7	0
73737	323	323
73738	125	0
73739	137	0
73740	86	0
73741	254	0
73742	107	0
73743	269	0
73744	254	0
73745	129	0
73746	251	0
73747	103	0
73748	1	0
73749	414	414
73750	335	335
73751	57	0
73752	27	0
73753	99	0
73754	196	0
73755	460	460
73756	14	0
73757	11	0
73758	181	0
73759	159	0
73760	39	0
73761	125	0
73762	281	0
73763	4	0
73764	340	340
73765	5	0
73766	75	0
73767	107	0
73768	274	0
73769	266	0
73770	142	0
73771	23	0
73772	193	0
73773	142	0
73774	68	0
73775	200	0
73776	311	0
73777	72	0
73778	68	0
73779	90	0
73780	123	0
73781	70	0
73782	64	0
73783	346	346
73784	249	0
73785	77	0
73786	187	0
73787	433	433
73788	351	351
73789	267	0
73790	299	0
73791	660	660
73792	201	0
73793	22	0
73794	180	0
73795	393	393
73796	241	0
73797	90	0
73798	554	554
73799	43	0
73800	4	0
73801	28	0
73802	379	379
73803	23	0
73804	335	335
73805	363	363
73806	650	650
73807	351	351
73808	61	0
73809	123	0
73810	315	0
73811	153	0
73812	399	399
73813	259	0
73814	130	0
73815	60	0
73816	327	327
73817	48	0
73818	619	619
73819	86	0
73820	129	0
73821	84	0
73822	155	0
73823	30	0
73824	418	418
73825	194	0
73826	426	426
73827	49	0
73828	187	0
73829	9	0
73830	67	0
73831	580	580
73832	72	0
73833	6	0
73834	146	0
73835	123	0
73836	113	0
73837	132	0
73838	165	0
73839	49	0
73840	46	0
73841	286	0
73842	32	0
73843	367	367
73844	75	0
73845	63	0
73846	116	0
73847	76	0
73848	226	0
73849	2	0
73850	91	0
73851	457	457
73852	107	0
73853	26	0
73854	2	0
73855	84	0
73856	29	0
73857	160	0
73858	189	0
73859	420	420
73860	4	0
73861	269	0
73862	116	0
73863	94	0
73864	448	448
73865	71	0
73866	261	0
73867	232	0
73868	214	0
73869	586	586
73870	143	0
73871	66	0
73872	335	335
73873	158	0
73874	17	0
73875	79	0
73876	22	0
73877	144	0
73878	4	0
73879	194	0
73880	319	0
73881	97	0
73882	109	0
73883	52	0
73884	211	0
73885	322	322
73886	482	482
73887	208	0
73888	154	0
73889	136	0
73890	175	0
73891	13	0
73892	16	0
73893	85	0
73894	13	0
73895	657	657
73896	360	360
73897	29	0
73898	325	325
73899	70	0
73900	93	0
73901	213	0
73902	16	0
73903	148	0
73904	35	0
73905	194	0
73906	152	0
73907	89	0
73908	12	0
73909	7	0
73910	256	0
73911	8	0
73912	286	0
73913	49	0
73914	357	357
73915	9	0
73916	46	0
73917	523	523
73918	36	0
73919	22	0
73920	22	0
73921	392	392
73922	93	0
73923	20	0
73924	188	0
73925	548	548
73926	151	0
73927	121	0
73928	224	0
73929	9	0
73930	641	641
73931	12	0
73932	160	0
73933	367	367
73934	105	0
73935	104	0
73936	35	0
73937	438	438
73938	134	0
73939	118	0
73940	76	0
73941	492	492
73942	129	0
73943	499	499
73944	195	0
73945	59	0
73946	28	0
73947	56	0
73948	256	0
73949	154	0
73950	148	0
73951	559	559
73952	67	0
73953	150	0
73954	52	0
73955	428	428
73956	76	0
73957	87	0
73958	360	360
73959	185	0
73960	78	0
73961	486	486
73962	534	534
73963	111	0
73964	120	0
73965	597	597
73966	105	0
73967	158	0
73968	23	0
73969	45	0
73970	530	530
73971	56	0
73972	33	0
73973	353	353
73974	88	0
73975	179	0
73976	24	0
73977	39	0
73978	10	0
73979	121	0
73980	58	0
73981	159	0
73982	364	364
73983	95	0
73984	61	0
73985	93	0
73986	19	0
73987	422	422
73988	23	0
73989	19	0
73990	418	418
73991	43	0
73992	128	0
73993	104	0
73994	87	0
73995	85	0
73996	75	0
73997	7	0
73998	24	0
73999	6	0
74000	132	0
74001	96	0
74002	102	0
74003	6	0
74004	204	0
74005	137	0
74006	142	0
74007	163	0
74008	27	0
74009	576	576
74010	64	0
74011	114	0
74012	1	0
74013	756	756
74014	282	0
74015	74	0
74016	104	0
74017	0	0
74018	454	454
74019	39	0
74020	498	498
74021	163	0
74022	61	0
74023	39	0
74024	213	0
74025	204	0
74026	28	0
74027	246	0
74028	32	0
74029	241	0
74030	91	0
74031	187	0
74032	23	0
74033	74	0
74034	70	0
74035	112	0
74036	483	483
74037	220	0
74038	96	0
74039	196	0
74040	15	0
74041	294	0
74042	226	0
74043	3	0
74044	79	0
74045	365	365
74046	484	484
74047	8	0
74048	0	0
74049	55	0
74050	90	0
74051	107	0
74052	124	0
74053	485	485
74054	159	0
74055	56	0
74056	94	0
74057	455	455
74058	93	0
74059	20	0
74060	140	0
74061	296	0
74062	296	0
74063	136	0
74064	129	0
74065	40	0
74066	308	0
74067	168	0
74068	308	0
74069	236	0
74070	89	0
74071	184	0
74072	63	0
74073	0	0
74074	274	0
74075	63	0
74076	528	528
74077	68	0
74078	236	0
74079	239	0
74080	243	0
74081	332	332
74082	27	0
74083	36	0
74084	75	0
74085	412	412
74086	264	0
74087	152	0
74088	293	0
74089	41	0
74090	10	0
74091	222	0
74092	167	0
74093	171	0
74094	28	0
74095	526	526
74096	173	0
74097	17	0
74098	84	0
74099	113	0
74100	207	0
74101	52	0
74102	388	388
74103	729	729
74104	226	0
74105	692	692
74106	59	0
74107	76	0
74108	141	0
74109	82	0
74110	146	0
74111	10	0
74112	141	0
74113	95	0
74114	109	0
74115	158	0
74116	62	0
74117	114	0
74118	11	0
74119	336	336
74120	634	634
74121	192	0
74122	597	597
74123	26	0
74124	375	375
74125	995	995
74126	38	0
74127	667	667
74128	108	0
74129	155	0
74130	19	0
74131	523	523
74132	103	0
74133	205	0
74134	99	0
74135	352	352
74136	132	0
74137	324	324
74138	296	0
74139	280	0
74140	694	694
74141	148	0
74142	16	0
74143	1	0
74144	98	0
74145	436	436
74146	76	0
74147	520	520
74148	194	0
74149	28	0
74150	98	0
74151	21	0
74152	120	0
74153	115	0
74154	150	0
74155	17	0
74156	54	0
74157	140	0
74158	231	0
74159	135	0
74160	10	0
74161	119	0
74162	631	631
74163	31	0
74164	222	0
74165	46	0
74166	362	362
74167	68	0
74168	202	0
74169	42	0
74170	75	0
74171	191	0
74172	36	0
74173	548	548
74174	24	0
74175	8	0
74176	98	0
74177	496	496
74178	63	0
74179	80	0
74180	292	0
74181	46	0
74182	20	0
74183	194	0
74184	195	0
74185	1701	1701
74186	662	662
74187	7	0
74188	247	0
74189	218	0
74190	211	0
74191	125	0
74192	149	0
74193	177	0
74194	130	0
74195	108	0
74196	61	0
74197	220	0
74198	525	525
74199	296	0
74200	3	0
74201	151	0
74202	70	0
74203	32	0
74204	182	0
74205	25	0
74206	81	0
74207	98	0
74208	783	783
74209	84	0
74210	375	375
74211	250	0
74212	68	0
74213	29	0
74214	97	0
74215	66	0
74216	512	512
74217	491	491
74218	184	0
74219	1819	1819
74220	33	0
74221	283	0
74222	48	0
74223	24	0
74224	24	0
74225	301	0
74226	88	0
74227	215	0
74228	162	0
74229	199	0
74230	228	0
74231	362	362
74232	46	0
74233	22	0
74234	36	0
74235	45	0
74236	435	435
74237	94	0
74238	134	0
74239	6	0
74240	162	0
74241	10	0
74242	223	0
74243	250	0
74244	289	0
74245	27	0
74246	94	0
74247	463	463
74248	63	0
74249	12	0
74250	286	0
74251	283	0
74252	15	0
74253	322	322
74254	9	0
74255	43	0
74256	280	0
74257	390	390
74258	50	0
74259	529	529
74260	48	0
74261	70	0
74262	353	353
74263	27	0
74264	44	0
74265	315	0
74266	91	0
74267	140	0
74268	112	0
74269	73	0
74270	49	0
74271	622	622
74272	423	423
74273	2	0
74274	93	0
74275	515	515
74276	177	0
74277	149	0
74278	120	0
74279	209	0
74280	28	0
74281	38	0
74282	239	0
74283	51	0
74284	48	0
74285	139	0
74286	95	0
74287	17	0
74288	304	0
74289	33	0
74290	40	0
74291	202	0
74292	314	0
74293	362	362
74294	52	0
74295	12	0
74296	18	0
74297	206	0
74298	36	0
74299	160	0
74300	81	0
74301	149	0
74302	44	0
74303	384	384
74304	643	643
74305	34	0
74306	46	0
74307	84	0
74308	201	0
74309	113	0
74310	69	0
74311	52	0
74312	262	0
74313	200	0
74314	211	0
74315	79	0
74316	468	468
74317	19	0
74318	390	390
74319	127	0
74320	173	0
74321	12	0
74322	190	0
74323	673	673
74324	694	694
74325	202	0
74326	188	0
74327	262	0
74328	243	0
74329	79	0
74330	185	0
74331	195	0
74332	248	0
74333	264	0
74334	476	476
74335	196	0
74336	702	702
74337	127	0
74338	298	0
74339	136	0
74340	181	0
74341	123	0
74342	99	0
74343	73	0
74344	622	622
74345	524	524
74346	278	0
74347	76	0
74348	121	0
74349	237	0
74350	1	0
74351	116	0
74352	561	561
74353	16	0
74354	334	334
74355	5	0
74356	43	0
74357	73	0
74358	20	0
74359	111	0
74360	329	329
74361	6	0
74362	102	0
74363	68	0
74364	996	996
74365	680	680
74366	212	0
74367	69	0
74368	360	360
74369	64	0
74370	111	0
74371	42	0
74372	210	0
74373	45	0
74374	68	0
74375	394	394
74376	5	0
74377	165	0
74378	239	0
74379	53	0
74380	69	0
74381	520	520
74382	262	0
74383	258	0
74384	94	0
74385	323	323
74386	224	0
74387	1	0
74388	287	0
74389	51	0
74390	277	0
74391	56	0
74392	70	0
74393	277	0
74394	561	561
74395	195	0
74396	79	0
74397	145	0
74398	182	0
74399	99	0
74400	32	0
74401	22	0
74402	163	0
74403	446	446
74404	168	0
74405	78	0
74406	26	0
74407	58	0
74408	869	869
74409	435	435
74410	370	370
74411	206	0
74412	192	0
74413	73	0
74414	24	0
74415	355	355
74416	18	0
74417	175	0
74418	61	0
74419	100	0
74420	139	0
74421	73	0
74422	323	323
74423	160	0
74424	87	0
74425	497	497
74426	141	0
74427	106	0
74428	88	0
74429	36	0
74430	5	0
74431	320	320
74432	31	0
74433	1183	1183
74434	33	0
74435	9	0
74436	61	0
74437	159	0
74438	30	0
74439	5	0
74440	146	0
74441	111	0
74442	29	0
74443	94	0
74444	11	0
74445	608	608
74446	75	0
74447	134	0
74448	73	0
74449	57	0
74450	101	0
74451	80	0
74452	144	0
74453	102	0
74454	14	0
74455	338	338
74456	543	543
74457	48	0
74458	78	0
74459	432	432
74460	215	0
74461	143	0
74462	38	0
74463	1188	1188
74464	6	0
74465	507	507
74466	83	0
74467	69	0
74468	319	0
74469	278	0
74470	293	0
74471	147	0
74472	333	333
74473	118	0
74474	507	507
74475	117	0
74476	199	0
74477	761	761
74478	37	0
74479	714	714
74480	37	0
74481	41	0
74482	193	0
74483	359	359
74484	83	0
74485	23	0
74486	266	0
74487	78	0
74488	164	0
74489	408	408
74490	160	0
74491	113	0
74492	23	0
74493	459	459
74494	178	0
74495	60	0
74496	56	0
74497	23	0
74498	180	0
74499	115	0
74500	482	482
74501	60	0
74502	203	0
74503	120	0
74504	265	0
74505	127	0
74506	120	0
74507	29	0
74508	83	0
74509	217	0
74510	139	0
74511	58	0
74512	31	0
74513	166	0
74514	131	0
74515	303	0
74516	380	380
74517	73	0
74518	177	0
74519	160	0
74520	159	0
74521	282	0
74522	654	654
74523	260	0
74524	488	488
74525	2	0
74526	104	0
74527	15	0
74528	181	0
74529	35	0
74530	27	0
74531	637	637
74532	249	0
74533	62	0
74534	84	0
74535	63	0
74536	27	0
74537	115	0
74538	82	0
74539	207	0
74540	49	0
74541	37	0
74542	29	0
74543	433	433
74544	24	0
74545	71	0
74546	174	0
74547	113	0
74548	25	0
74549	177	0
74550	40	0
74551	214	0
74552	27	0
74553	8	0
74554	26	0
74555	38	0
74556	28	0
74557	147	0
74558	249	0
74559	20	0
74560	24	0
74561	91	0
74562	44	0
74563	66	0
74564	188	0
74565	534	534
74566	34	0
74567	3	0
74568	105	0
74569	2	0
74570	16	0
74571	143	0
74572	318	0
74573	44	0
74574	87	0
74575	69	0
74576	335	0
74577	97	0
74578	154	0
74579	212	0
74580	195	0
74581	19	0
74582	193	0
74583	505	505
74584	104	0
74585	50	0
74586	191	0
74587	10	0
74588	326	0
74589	2	0
74590	122	0
74591	598	598
74592	52	0
74593	128	0
74594	105	0
74595	119	0
74596	379	379
74597	379	379
74598	367	367
74599	531	531
74600	80	0
74601	214	0
74602	325	0
74603	343	343
74604	280	0
74605	140	0
74606	136	0
74607	221	0
74608	159	0
74609	16	0
74610	208	0
74611	46	0
74612	22	0
74613	99	0
74614	122	0
74615	2	0
74616	208	0
74617	4	0
74618	76	0
74619	26	0
74620	6	0
74621	55	0
74622	78	0
74623	99	0
74624	989	989
74625	329	0
74626	88	0
74627	279	0
74628	247	0
74629	142	0
74630	46	0
74631	241	0
74632	7	0
74633	31	0
74634	299	0
74635	3	0
74636	22	0
74637	158	0
74638	220	0
74639	401	401
74640	30	0
74641	85	0
74642	436	436
74643	201	0
74644	258	0
74645	162	0
74646	121	0
74647	385	385
74648	5	0
74649	32	0
74650	6	0
74651	207	0
74652	126	0
74653	190	0
74654	209	0
74655	20	0
74656	40	0
74657	264	0
74658	201	0
74659	54	0
74660	95	0
74661	45	0
74662	201	0
74663	170	0
74664	572	572
74665	35	0
74666	106	0
74667	42	0
74668	101	0
74669	255	0
74670	67	0
74671	169	0
74672	79	0
74673	470	470
74674	136	0
74675	20	0
74676	118	0
74677	32	0
74678	119	0
74679	616	616
74680	117	0
74681	9	0
74682	32	0
74683	350	350
74684	115	0
74685	461	461
74686	89	0
74687	11	0
74688	172	0
74689	346	346
74690	164	0
74691	440	440
74692	72	0
74693	309	0
74694	259	0
74695	32	0
74696	8	0
74697	223	0
74698	147	0
74699	31	0
74700	64	0
74701	103	0
74702	7	0
74703	302	0
74704	30	0
74705	10	0
74706	40	0
74707	338	0
74708	61	0
74709	71	0
74710	294	0
74711	1	0
74712	123	0
74713	736	736
74714	17	0
74715	89	0
74716	62	0
74717	158	0
74718	0	0
74719	134	0
74720	114	0
74721	117	0
74722	290	0
74723	84	0
74724	71	0
74725	130	0
74726	92	0
74727	27	0
74728	204	0
74729	49	0
74730	183	0
74731	82	0
74732	289	0
74733	161	0
74734	51	0
74735	780	780
74736	104	0
74737	242	0
74738	188	0
74739	8	0
74740	192	0
74741	150	0
74742	5	0
74743	380	380
74744	124	0
74745	524	524
74746	64	0
74747	133	0
74748	113	0
74749	108	0
74750	121	0
74751	170	0
74752	306	0
74753	94	0
74754	581	581
74755	74	0
74756	437	437
74757	278	0
74758	31	0
74759	540	540
74760	547	547
74761	39	0
74762	181	0
74763	63	0
74764	464	464
74765	26	0
74766	29	0
74767	125	0
74768	222	0
74769	206	0
74770	82	0
74771	378	378
74772	842	842
74773	135	0
74774	61	0
74775	349	349
74776	2	0
74777	442	442
74778	453	453
74779	77	0
74780	110	0
74781	55	0
74782	201	0
74783	191	0
74784	205	0
74785	7	0
74786	187	0
74787	146	0
74788	153	0
74789	448	448
74790	30	0
74791	184	0
74792	86	0
74793	161	0
74794	465	465
74795	380	380
74796	97	0
74797	39	0
74798	238	0
74799	77	0
74800	40	0
74801	124	0
74802	10	0
74803	139	0
74804	356	356
74805	608	608
74806	4	0
74807	182	0
74808	96	0
74809	552	552
74810	43	0
74811	80	0
74812	46	0
74813	277	0
74814	159	0
74815	131	0
74816	114	0
74817	185	0
74818	48	0
74819	140	0
74820	59	0
74821	136	0
74822	358	358
74823	54	0
74824	112	0
74825	209	0
74826	416	416
74827	69	0
74828	36	0
74829	255	0
74830	207	0
74831	74	0
74832	273	0
74833	16	0
74834	197	0
74835	396	396
74836	343	343
74837	26	0
74838	53	0
74839	612	612
74840	13	0
74841	186	0
74842	156	0
74843	123	0
74844	100	0
74845	91	0
74846	708	708
74847	249	0
74848	346	346
74849	172	0
74850	675	675
74851	63	0
74852	77	0
74853	373	373
74854	386	386
74855	39	0
74856	293	0
74857	54	0
74858	67	0
74859	27	0
74860	227	0
74861	120	0
74862	35	0
74863	798	798
74864	225	0
74865	208	0
74866	84	0
74867	120	0
74868	51	0
74869	456	456
74870	190	0
74871	378	378
74872	106	0
74873	67	0
74874	81	0
74875	16	0
74876	9	0
74877	41	0
74878	88	0
74879	36	0
74880	14	0
74881	335	0
74882	747	747
74883	225	0
74884	165	0
74885	301	0
74886	154	0
74887	24	0
74888	336	0
74889	91	0
74890	35	0
74891	161	0
74892	193	0
74893	102	0
74894	230	0
74895	18	0
74896	96	0
74897	66	0
74898	241	0
74899	314	0
74900	76	0
74901	51	0
74902	81	0
74903	8	0
74904	36	0
74905	20	0
74906	80	0
74907	30	0
74908	153	0
74909	101	0
74910	226	0
74911	137	0
74912	151	0
74913	141	0
74914	2	0
74915	237	0
74916	344	344
74917	347	347
74918	302	0
74919	452	452
74920	212	0
74921	144	0
74922	58	0
74923	416	416
74924	97	0
74925	35	0
74926	61	0
74927	93	0
74928	818	818
74929	347	347
74930	18	0
74931	952	952
74932	131	0
74933	165	0
74934	597	597
74935	27	0
74936	172	0
74937	46	0
74938	30	0
74939	34	0
74940	105	0
74941	382	382
74942	30	0
74943	1035	1035
74944	165	0
74945	64	0
74946	10	0
74947	68	0
74948	67	0
74949	52	0
74950	5	0
74951	52	0
74952	98	0
74953	928	928
74954	457	457
74955	120	0
74956	341	341
74957	251	0
74958	293	0
74959	371	371
74960	141	0
74961	46	0
74962	358	358
74963	85	0
74964	12	0
74965	163	0
74966	244	0
74967	174	0
74968	312	0
74969	148	0
74970	169	0
74971	2	0
74972	63	0
74973	159	0
74974	32	0
74975	2	0
74976	284	0
74977	503	503
74978	376	376
74979	44	0
74980	140	0
74981	662	662
74982	383	383
74983	556	556
74984	105	0
74985	138	0
74986	64	0
74987	1	0
74988	14	0
74989	94	0
74990	374	374
74991	60	0
74992	264	0
74993	38	0
74994	97	0
74995	93	0
74996	157	0
74997	37	0
74998	57	0
74999	21	0
75000	140	0
75001	34	0
75002	321	0
75003	80	0
75004	27	0
75005	106	0
75006	118	0
75007	584	584
75008	77	0
75009	25	0
75010	91	0
75011	21	0
75012	19	0
75013	124	0
75014	358	358
75015	3	0
75016	199	0
75017	73	0
75018	5	0
75019	71	0
75020	8	0
75021	530	530
75022	30	0
75023	20	0
75024	28	0
75025	143	0
75026	750	750
75027	122	0
75028	386	386
75029	141	0
75030	146	0
75031	397	397
75032	305	0
75033	220	0
75034	126	0
75035	103	0
75036	180	0
75037	151	0
75038	45	0
75039	130	0
75040	69	0
75041	51	0
75042	52	0
75043	61	0
75044	17	0
75045	304	0
75046	174	0
75047	133	0
75048	0	0
75049	290	0
75050	103	0
75051	66	0
75052	347	347
75053	118	0
75054	219	0
75055	179	0
75056	172	0
75057	26	0
75058	3	0
75059	65	0
75060	66	0
75061	45	0
75062	328	328
75063	261	0
75064	87	0
75065	38	0
75066	254	0
75067	154	0
75068	20	0
75069	20	0
75070	149	0
75071	389	389
75072	62	0
75073	104	0
75074	330	330
75075	348	348
75076	68	0
75077	85	0
75078	179	0
75079	251	0
75080	88	0
75081	128	0
75082	118	0
75083	55	0
75084	67	0
75085	205	0
75086	379	379
75087	366	366
75088	227	0
75089	45	0
75090	39	0
75091	305	0
75092	189	0
75093	164	0
75094	17	0
75095	152	0
75096	24	0
75097	14	0
75098	114	0
75099	57	0
75100	236	0
75101	14	0
75102	1191	1191
75103	172	0
75104	47	0
75105	156	0
75106	20	0
75107	20	0
75108	253	0
75109	111	0
75110	73	0
75111	57	0
75112	145	0
75113	138	0
75114	288	0
75115	590	590
75116	123	0
75117	171	0
75118	12	0
75119	441	441
75120	20	0
75121	136	0
75122	65	0
75123	24	0
75124	334	334
75125	249	0
75126	124	0
75127	183	0
75128	795	795
75129	187	0
75130	303	0
75131	201	0
75132	17	0
75133	133	0
75134	143	0
75135	481	481
75136	297	0
75137	121	0
75138	3	0
75139	137	0
75140	1	0
75141	171	0
75142	228	0
75143	194	0
75144	56	0
75145	42	0
75146	229	0
75147	229	0
75148	37	0
75149	517	517
75150	114	0
75151	15	0
75152	36	0
75153	56	0
75154	188	0
75155	55	0
75156	124	0
75157	2	0
75158	277	0
75159	7	0
75160	1	0
75161	558	558
75162	57	0
75163	201	0
75164	112	0
75165	437	437
75166	258	0
75167	61	0
75168	931	931
75169	578	578
75170	79	0
75171	30	0
75172	118	0
75173	40	0
75174	48	0
75175	153	0
75176	99	0
75177	21	0
75178	182	0
75179	93	0
75180	113	0
75181	7	0
75182	155	0
75183	12	0
75184	215	0
75185	72	0
75186	32	0
75187	833	833
75188	73	0
75189	158	0
75190	225	0
75191	655	655
75192	15	0
75193	91	0
75194	40	0
75195	270	0
75196	214	0
75197	35	0
75198	117	0
75199	214	0
75200	66	0
75201	229	0
75202	32	0
75203	18	0
75204	112	0
75205	123	0
75206	68	0
75207	172	0
75208	104	0
75209	135	0
75210	26	0
75211	253	0
75212	444	444
75213	408	408
75214	85	0
75215	180	0
75216	461	461
75217	48	0
75218	539	539
75219	438	438
75220	258	0
75221	51	0
75222	78	0
75223	508	508
75224	510	510
75225	343	343
75226	193	0
75227	119	0
75228	303	0
75229	117	0
75230	130	0
75231	9	0
75232	73	0
75233	275	0
75234	283	0
75235	688	688
75236	38	0
75237	161	0
75238	228	0
75239	577	577
75240	293	0
75241	52	0
75242	547	547
75243	204	0
75244	46	0
75245	236	0
75246	141	0
75247	338	338
75248	51	0
75249	96	0
75250	52	0
75251	223	0
75252	70	0
75253	206	0
75254	43	0
75255	66	0
75256	295	0
75257	757	757
75258	192	0
75259	163	0
75260	19	0
75261	17	0
75262	222	0
75263	137	0
75264	239	0
75265	27	0
75266	389	389
75267	187	0
75268	79	0
75269	23	0
75270	78	0
75271	15	0
75272	55	0
75273	253	0
75274	102	0
75275	1022	1022
75276	459	459
75277	241	0
75278	6	0
75279	136	0
75280	181	0
75281	16	0
75282	27	0
75283	157	0
75284	323	323
75285	443	443
75286	3	0
75287	795	795
75288	421	421
75289	465	465
75290	50	0
75291	355	355
75292	83	0
75293	35	0
75294	460	460
75295	60	0
75296	56	0
75297	175	0
75298	402	402
75299	167	0
75300	211	0
75301	30	0
75302	253	0
75303	15	0
75304	480	480
75305	118	0
75306	153	0
75307	102	0
75308	253	0
75309	55	0
